city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf
Kisumu,house,K2822,10.0,0,0,0,0,0,0,0
Kisumu,house,K2823,8.8,0,0,0,0,0,0,0
Kisumu,house,K2824,10.7,0,0,0,0,0,0,0
Kisumu,house,K2825,9.6,1,0,3,0,0,0,0
Kisumu,house,K2826,8.1,8,0,14,3,3,0,0
Kisumu,house,K2827,9.8,0,0,0,0,0,0,0
Kisumu,house,K2828,7.2,3,0,4,0,0,0,0
Kisumu,house,K2829,10.8,0,0,0,0,0,0,0
Kisumu,house,K2830,9.6,0,0,0,0,0,0,0
Kisumu,house,K2831,9.6,0,0,0,0,0,0,0
Kisumu,house,K2832,8.4,0,0,0,0,0,0,0
Kisumu,house,K2833,10.1,0,0,0,0,0,0,0
Kisumu,house,K2834,11.4,0,0,0,0,0,0,0
Kisumu,house,K2835,7.5,0,0,0,0,0,0,0
Kisumu,house,K2836,9.9,0,0,0,0,0,0,0
Kisumu,house,K2837,8.6,1,0,1,5,5,0,0
Kisumu,house,K2838,9.7,1,0,2,0,0,0,0
Kisumu,house,K2839,11.9,0,0,0,0,0,0,0
Kisumu,house,K2840,11.9,2,0,2,14,14,0,0
Kisumu,house,K2841,9.9,1,2,10,0,0,0,0
Kisumu,house,K2842,10.2,3,0,4,9,9,0,0
Kisumu,house,K2843,10.6,0,0,0,0,0,0,0
Kisumu,house,K2844,9.4,0,0,0,0,0,0,0
Kisumu,house,K2845,11.5,0,0,0,0,0,0,0
Kisumu,house,K2846,9.7,0,0,0,0,0,0,0
Kisumu,house,K2847,7.2,0,0,0,0,0,0,0
Kisumu,house,K2848,8.9,0,0,0,0,0,0,0
Kisumu,house,K2849,8.7,0,0,0,0,0,0,0
Kisumu,house,K2850,7.0,0,0,0,0,0,0,0
Kisumu,house,K2851,11.3,1,1,10,7,7,0,0
Kisumu,house,K2852,9.7,6,0,8,33,33,0,0
Kisumu,house,K2853,11.0,0,0,0,0,0,0,0
Kisumu,house,K2854,9.7,0,0,0,0,0,0,0
Kisumu,house,K2855,11.5,0,0,0,0,0,0,0
Kisumu,house,K2856,10.2,0,0,0,0,0,0,0
Kisumu,house,K2857,7.6,0,0,0,0,0,0,0
Kisumu,house,K2858,11.3,2,0,2,6,6,0,0
Kisumu,house,K2859,11.0,0,0,0,0,0,0,0
Kisumu,house,K2860,11.1,1,2,10,12,12,0,0
Kisumu,house,K2861,10.8,0,0,0,0,0,0,0
Kisumu,house,K2862,9.4,0,0,0,0,0,0,0
Kisumu,house,K2863,11.2,0,0,0,0,0,0,0
Kisumu,house,K2864,7.7,0,0,0,0,0,0,0
Kisumu,house,K2865,10.6,1,0,1,0,0,0,0
Kisumu,house,K2866,11.9,0,0,0,0,0,0,0
Kisumu,house,K2867,11.1,0,0,0,0,0,0,0
Kisumu,house,K2868,7.6,0,0,0,0,0,0,0
Kisumu,house,K2869,8.7,0,0,0,0,0,0,0
Kisumu,house,K2870,9.4,0,0,0,0,0,0,0
Kisumu,house,K2871,11.7,1,0,2,0,0,0,0
Kisumu,house,K2872,9.2,0,1,10,0,0,0,0
Kisumu,house,K2873,7.1,0,0,0,0,0,0,0
Kisumu,house,K2874,7.7,0,0,0,0,0,0,0
Kisumu,house,K2875,8.6,2,1,10,0,0,0,0
Kisumu,house,K2876,6.9,0,0,0,0,0,0,0
Kisumu,house,K2877,10.3,0,0,0,0,0,0,0
Kisumu,house,K2878,11.5,0,0,0,0,0,0,0
Kisumu,house,K2879,7.4,1,1,10,5,5,0,0
Kisumu,house,K2880,11.0,0,0,0,0,0,0,0
Kisumu,house,K2881,11.5,0,0,0,0,0,0,0
Kisumu,house,K2882,8.3,0,0,0,0,0,0,0
Kisumu,house,K2883,10.0,1,0,2,0,0,0,0
Kisumu,house,K2884,11.4,0,0,0,0,0,0,0
Kisumu,house,K2885,10.7,0,0,0,0,0,0,0
Kisumu,house,K2886,7.6,2,0,3,4,4,0,0
Kisumu,house,K2887,8.1,1,1,10,15,15,0,0
Kisumu,house,K2888,11.6,0,0,0,0,0,0,0
Kisumu,house,K2889,9.8,0,0,0,0,0,0,0
Kisumu,house,K2890,10.9,0,2,10,0,0,0,0
Kisumu,house,K2891,8.7,1,0,2,0,0,0,0
Kisumu,house,K2892,8.0,0,0,0,0,0,0,0
Kisumu,house,K2893,9.1,0,0,0,0,0,0,0
Kisumu,house,K2894,10.4,1,2,10,13,13,0,0
Kisumu,house,K2895,11.6,0,0,0,0,0,0,0
Kisumu,house,K2896,11.8,1,1,10,0,0,0,0
Kisumu,house,K2897,11.1,0,0,0,0,0,0,0
Kisumu,house,K2898,12.0,3,0,4,0,0,0,0
Kisumu,house,K2899,10.3,0,0,0,0,0,0,0
Kisumu,house,K2900,7.1,1,0,1,6,6,0,0
Kisumu,house,K2901,8.9,2,1,10,7,7,0,0
Kisumu,house,K2902,9.2,0,2,10,0,0,0,0
Kisumu,house,K2903,7.9,2,0,2,0,0,0,0
Kisumu,house,K2904,8.8,0,0,0,0,0,0,0
Kisumu,house,K2905,11.5,0,0,0,0,0,0,0
Kisumu,house,K2906,8.9,1,0,1,0,0,0,0
Kisumu,house,K2907,8.6,0,0,0,0,0,0,0
Kisumu,house,K2908,8.2,0,0,0,0,0,0,0
Kisumu,house,K2909,8.4,1,0,2,6,6,0,0
Kisumu,house,K2910,8.3,0,0,0,0,0,0,0
Kisumu,house,K2911,8.5,0,0,0,0,0,0,0
Kisumu,house,K2912,10.9,1,0,2,0,0,0,0
Kisumu,house,K2913,8.6,0,0,0,0,0,0,0
Kisumu,house,K2914,8.8,0,0,0,0,0,0,0
Kisumu,house,K2915,8.6,0,0,0,0,0,0,0
Kisumu,house,K2916,11.9,0,0,0,0,0,0,0
Kisumu,house,K2917,10.1,3,0,4,0,0,0,0
Kisumu,house,K2918,8.6,0,0,0,0,0,0,0
Kisumu,house,K2919,7.8,0,0,0,0,0,0,0
Kisumu,house,K2920,8.4,2,0,5,0,0,0,0
Kisumu,house,K2921,11.3,0,0,0,0,0,0,0
Kisumu,house,K2922,10.7,1,0,1,6,6,0,0
Kisumu,house,K2923,11.1,0,0,0,0,0,0,0
Kisumu,house,K2924,11.1,0,0,0,0,0,0,0
Kisumu,house,K2925,9.5,3,0,4,12,12,0,0
Kisumu,house,K2926,10.4,0,0,0,0,0,0,0
Kisumu,house,K2927,10.0,0,0,0,0,0,0,0
Kisumu,house,K2928,11.4,1,0,1,0,0,0,0
Kisumu,house,K2929,10.5,6,0,7,7,7,0,0
Kisumu,house,K2930,8.8,0,0,0,0,0,0,0
Kisumu,house,K2931,7.7,1,0,1,0,0,0,0
Kisumu,house,K2932,8.1,2,0,4,2,2,0,0
Kisumu,house,K2933,8.6,0,0,0,0,0,0,0
Kisumu,house,K2934,8.1,0,0,0,0,0,0,0
Kisumu,house,K2935,10.9,0,0,0,0,0,0,0
Kisumu,house,K2936,11.9,0,0,0,0,0,0,0
Kisumu,house,K2937,7.7,3,0,4,0,0,0,0
Kisumu,house,K2938,11.6,0,0,0,0,0,0,0
Kisumu,house,K2939,11.0,0,2,10,3,3,0,0
Kisumu,house,K2940,11.6,0,0,0,0,0,0,0
Kisumu,house,K2941,10.9,0,0,0,0,0,0,0
Kisumu,house,K2942,7.6,0,0,0,0,0,0,0
Kisumu,house,K2943,11.6,0,0,0,0,0,0,0
Kisumu,house,K2944,9.6,0,0,0,0,0,0,0
Kisumu,house,K2945,7.4,0,0,0,0,0,0,0
Kisumu,house,K2946,10.7,0,0,0,0,0,0,0
Kisumu,house,K2947,8.6,0,0,0,0,0,0,0
Kisumu,house,K2948,6.9,0,0,0,0,0,0,0
Kisumu,house,K2949,8.9,0,0,0,0,0,0,0
Kisumu,house,K2950,8.1,1,3,10,0,0,0,0
Kisumu,house,K2951,7.5,0,0,0,0,0,0,0
Kisumu,house,K2952,10.3,0,0,0,0,0,0,0
Kisumu,house,K2953,9.9,2,0,3,0,0,0,0
Kisumu,house,K2954,10.3,1,0,1,0,0,0,0
Kisumu,house,K2955,7.1,1,0,1,5,5,0,0
Kisumu,house,K2956,11.1,0,0,0,0,0,0,0
Kisumu,house,K2957,9.0,0,0,0,0,0,0,0
Kisumu,house,K2958,11.9,0,0,0,0,0,0,0
Kisumu,house,K2959,8.1,1,1,10,0,0,0,0
Kisumu,house,K2960,10.6,1,0,1,0,0,0,0
Kisumu,house,K2961,9.5,2,0,2,7,7,0,0
Kisumu,house,K2962,8.3,1,3,10,2,2,0,0
Kisumu,house,K2963,11.8,0,0,0,0,0,0,0
Kisumu,house,K2964,9.3,1,3,10,0,0,0,0
Kisumu,house,K2965,10.6,0,0,0,0,0,0,0
Kisumu,house,K2966,10.3,0,0,0,0,0,0,0
Kisumu,house,K2967,11.0,1,0,1,0,0,0,0
Kisumu,house,K2968,10.9,0,0,0,0,0,0,0
Kisumu,house,K2969,6.9,2,0,2,5,5,0,0
Kisumu,house,K2970,7.7,2,2,10,0,0,0,0
Kisumu,house,K2971,10.5,1,1,10,3,3,0,0
Kisumu,house,K2972,10.1,0,0,0,0,0,0,0
Kisumu,house,K2973,12.0,0,0,0,0,0,0,0
Kisumu,house,K2974,8.3,1,1,10,2,2,0,0
Kisumu,house,K2975,7.0,0,0,0,0,0,0,0
Kisumu,house,K2976,9.6,0,0,0,0,0,0,0
Kisumu,house,K2977,11.4,0,0,0,0,0,0,0
Kisumu,house,K2978,11.7,1,1,10,0,0,0,0
Kisumu,house,K2979,8.6,0,0,0,0,0,0,0
Kisumu,house,K2980,7.6,0,0,0,0,0,0,0
Kisumu,house,K2981,7.7,3,1,10,0,0,0,0
Kisumu,house,K2982,7.6,2,0,3,0,0,0,0
Kisumu,house,K2983,10.8,1,0,1,0,0,0,0
Kisumu,house,K2984,7.8,0,0,0,0,0,0,0
Kisumu,house,K2985,7.2,1,0,1,0,0,0,0
Kisumu,house,K2986,11.6,1,2,10,3,3,0,0
Kisumu,house,K2987,11.2,6,4,10,0,0,0,0
Kisumu,house,K2988,9.9,0,0,0,0,0,0,0
Kisumu,house,K2989,10.5,0,0,0,0,0,0,0
Kisumu,house,K2990,7.8,2,1,10,2,2,0,0
Kisumu,house,K2991,9.5,0,0,0,0,0,0,0
Kisumu,house,K2992,8.2,0,0,0,0,0,0,0
Kisumu,house,K2993,8.2,1,1,10,3,3,0,0
Kisumu,house,K2994,7.0,0,0,0,0,0,0,0
Kisumu,house,K2995,10.1,0,0,0,0,0,0,0
Kisumu,house,K2996,8.0,1,0,1,0,0,0,0
Kisumu,house,K2997,7.5,4,0,9,0,0,0,0
Kisumu,house,K2998,7.3,0,0,0,0,0,0,0
Kisumu,house,K2999,7.7,1,0,3,0,0,0,0
Kisumu,house,K3000,9.7,2,0,3,6,6,0,0
Kisumu,house,K3001,7.3,5,0,7,8,8,0,0
Kisumu,house,K3002,8.8,1,0,3,0,0,0,0
Kisumu,house,K3003,8.5,0,0,0,0,0,0,0
Kisumu,house,K3004,9.4,0,0,0,0,0,0,0
Kisumu,house,K3005,9.2,0,0,0,0,0,0,0
Kisumu,house,K3006,11.1,0,0,0,0,0,0,0
Kisumu,house,K3007,9.5,0,0,0,0,0,0,0
Kisumu,house,K3008,6.9,1,0,1,4,4,0,0
Kisumu,house,K3009,11.2,0,0,0,0,0,0,0
Kisumu,house,K3010,7.5,0,0,0,0,0,0,0
Kisumu,house,K3011,6.9,0,0,0,0,0,0,0
Kisumu,house,K3012,7.7,3,1,10,13,13,0,0
Kisumu,house,K3013,8.5,0,0,0,0,0,0,0
Kisumu,house,K3014,11.7,0,0,0,0,0,0,0
Kisumu,house,K3015,6.8,0,0,0,0,0,0,0
Kisumu,house,K3016,7.3,0,0,0,0,0,0,0
Kisumu,house,K3017,6.8,1,1,10,0,0,0,0
Kisumu,house,K3018,10.8,0,0,0,0,0,0,0
Kisumu,house,K3019,11.1,0,0,0,0,0,0,0
Kisumu,house,K3020,11.6,2,0,2,0,0,0,0
Kisumu,house,K3021,7.7,1,1,10,0,0,0,0
Kisumu,house,K3022,11.0,0,0,0,0,0,0,0
Kisumu,house,K3023,7.4,0,0,0,0,0,0,0
Kisumu,house,K3024,10.8,0,0,0,0,0,0,0
Kisumu,house,K3025,7.0,3,0,6,16,16,0,0
Kisumu,house,K3026,9.3,0,0,0,0,0,0,0
Kisumu,house,K3027,10.8,0,0,0,0,0,0,0
Kisumu,house,K3028,11.8,0,0,0,0,0,0,0
Kisumu,house,K3029,10.7,0,0,0,0,0,0,0
Kisumu,house,K3030,10.1,0,0,0,0,0,0,0
Kisumu,house,K3031,9.3,2,0,2,0,0,0,0
Kisumu,house,K3032,10.9,0,0,0,0,0,0,0
Kisumu,house,K3033,10.6,1,0,2,4,4,0,0
Kisumu,house,K3034,9.2,0,0,0,0,0,0,0
Kisumu,house,K3035,7.0,0,0,0,0,0,0,0
Kisumu,house,K3036,10.7,0,0,0,0,0,0,0
Kisumu,house,K3037,7.6,0,0,0,0,0,0,0
Kisumu,house,K3038,8.6,0,0,0,0,0,0,0
Kisumu,house,K3039,9.7,0,0,0,0,0,0,0
Kisumu,house,K3040,10.1,0,0,0,0,0,0,0
Kisumu,house,K3041,7.6,0,0,0,0,0,0,0
Kisumu,house,K3042,11.4,2,1,10,4,4,0,0
Kisumu,house,K3043,10.3,0,0,0,0,0,0,0
Kisumu,house,K3044,10.5,0,0,0,0,0,0,0
Kisumu,house,K3045,8.7,0,0,0,0,0,0,0
Kisumu,house,K3046,7.8,1,0,2,3,3,0,0
Kisumu,house,K3047,11.2,1,0,1,3,3,0,0
Kisumu,house,K3048,7.1,0,0,0,0,0,0,0
Kisumu,house,K3049,11.7,0,0,0,0,0,0,0
Kisumu,house,K3050,11.0,0,0,0,0,0,0,0
Kisumu,house,K3051,10.4,0,0,0,0,0,0,0
Kisumu,house,K3052,10.5,0,0,0,0,0,0,0
Kisumu,house,K3053,7.9,0,0,0,0,0,0,0
Kisumu,house,K3054,6.9,2,2,10,4,4,0,0
Kisumu,house,K3055,9.3,0,0,0,0,0,0,0
Kisumu,house,K3056,9.5,3,0,4,2,2,0,0
Kisumu,house,K3057,9.7,0,0,0,0,0,0,0
Kisumu,house,K3058,11.1,2,2,10,23,23,0,0
Kisumu,house,K3059,7.4,0,0,0,0,0,0,0
Kisumu,house,K3060,8.6,0,0,0,0,0,0,0
Kisumu,house,K3061,11.3,0,0,0,0,0,0,0
Kisumu,house,K3062,7.2,0,0,0,0,0,0,0
Kisumu,house,K3063,8.2,1,0,3,0,0,0,0
Kisumu,house,K3064,10.2,0,0,0,0,0,0,0
Kisumu,house,K3065,8.3,0,0,0,0,0,0,0
Kisumu,house,K3066,8.2,0,0,0,0,0,0,0
Kisumu,house,K3067,10.9,0,0,0,0,0,0,0
Kisumu,house,K3068,7.2,1,0,1,0,0,0,0
Kisumu,house,K3069,11.8,0,0,0,0,0,0,0
Kisumu,house,K3070,11.1,0,0,0,0,0,0,0
Kisumu,house,K3071,9.5,1,1,10,0,0,0,0
Kisumu,house,K3072,9.2,0,0,0,0,0,0,0
Kisumu,house,K3073,9.1,0,0,0,0,0,0,0
Kisumu,house,K3074,11.9,0,0,0,0,0,0,0
Kisumu,house,K3075,7.4,1,0,1,0,0,0,0
Kisumu,house,K3076,9.5,0,0,0,0,0,0,0
Kisumu,house,K3077,11.9,0,0,0,0,0,0,0
Kisumu,house,K3078,6.8,0,0,0,0,0,0,0
Kisumu,house,K3079,8.8,2,0,3,19,19,0,0
Kisumu,house,K3080,11.0,0,0,0,0,0,0,0
Kisumu,house,K3081,9.6,1,0,1,0,0,0,0
Kisumu,house,K3082,10.4,0,0,0,0,0,0,0
Kisumu,house,K3083,11.7,0,0,0,0,0,0,0
Kisumu,house,K3084,9.2,0,0,0,0,0,0,0
Kisumu,house,K3085,9.4,0,0,0,0,0,0,0
Kisumu,house,K3086,8.5,1,1,10,0,0,0,0
Kisumu,house,K3087,9.8,0,0,0,0,0,0,0
Kisumu,house,K3088,10.1,1,0,1,0,0,0,0
Kisumu,house,K3089,10.9,0,0,0,0,0,0,0
Kisumu,house,K3090,11.0,0,0,0,0,0,0,0
Kisumu,house,K3091,10.1,1,0,2,0,0,0,0
Kisumu,house,K3092,7.6,1,1,10,0,0,0,0
Kisumu,house,K3093,8.1,1,0,1,6,6,0,0
Kisumu,house,K3094,7.3,1,0,1,0,0,0,0
Kisumu,house,K3095,7.4,0,0,0,0,0,0,0
Kisumu,house,K3096,11.9,0,0,0,0,0,0,0
Kisumu,house,K3097,10.3,0,0,0,0,0,0,0
Kisumu,house,K3098,8.4,1,1,10,6,6,0,0
Kisumu,house,K3099,10.6,1,0,4,4,4,0,0
Kisumu,house,K3100,11.3,0,0,0,0,0,0,0
Kisumu,house,K3101,8.2,0,0,0,0,0,0,0
Kisumu,house,K3102,8.1,0,0,0,0,0,0,0
Kisumu,house,K3103,8.6,1,0,2,0,0,0,0
Kisumu,house,K3104,10.7,0,0,0,0,0,0,0
Kisumu,house,K3105,8.1,0,0,0,0,0,0,0
Kisumu,house,K3106,10.3,2,3,10,7,7,0,0
Kisumu,house,K3107,8.0,0,0,0,0,0,0,0
Kisumu,house,K3108,10.6,0,0,0,0,0,0,0
Kisumu,house,K3109,10.9,2,0,2,3,3,0,0
Kisumu,house,K3110,7.2,0,0,0,0,0,0,0
Kisumu,house,K3111,7.0,2,2,10,10,10,0,0
Kisumu,house,K3112,11.3,0,0,0,0,0,0,0
Kisumu,house,K3113,8.6,2,0,2,0,0,0,0
Kisumu,house,K3114,6.9,1,1,10,5,5,0,0
Kisumu,house,K3115,10.3,0,0,0,0,0,0,0
Kisumu,house,K3116,7.9,0,0,0,0,0,0,0
Kisumu,house,K3117,10.1,0,0,0,0,0,0,0
Kisumu,house,K3118,7.4,0,0,0,0,0,0,0
Kisumu,house,K3119,7.4,1,0,2,0,0,0,0
Kisumu,house,K3120,11.4,0,0,0,0,0,0,0
Kisumu,house,K3121,8.4,2,0,3,0,0,0,0
Kisumu,house,K3122,11.4,1,1,10,0,0,0,0
Kisumu,house,K3123,8.7,5,2,10,4,4,0,0
Kisumu,house,K3124,8.6,4,0,8,3,3,0,0
Kisumu,house,K3125,11.1,1,0,1,0,0,0,0
Kisumu,house,K3126,11.5,0,0,0,0,0,0,0
Kisumu,house,K3127,7.6,1,1,10,0,0,0,0
Kisumu,house,K3128,11.3,3,0,4,6,6,0,0
Kisumu,house,K3129,10.5,0,0,0,0,0,0,0
Kisumu,house,K3130,11.8,0,0,0,0,0,0,0
Kisumu,house,K3131,7.3,1,1,10,0,0,0,0
Kisumu,house,K3132,9.4,0,0,0,0,0,0,0
Kisumu,house,K3133,11.2,0,0,0,0,0,0,0
Kisumu,house,K3134,6.9,0,0,0,0,0,0,0
Kisumu,house,K3135,10.8,0,0,0,0,0,0,0
Kisumu,house,K3136,8.3,0,0,0,0,0,0,0
Kisumu,house,K3137,7.1,2,0,2,0,0,0,0
Kisumu,house,K3138,10.9,1,0,1,0,0,0,0
Kisumu,house,K3139,9.3,1,2,10,0,0,0,0
Kisumu,house,K3140,10.6,0,0,0,0,0,0,0
Kisumu,house,K3141,9.0,0,0,0,0,0,0,0
Kisumu,house,K3142,9.5,0,0,0,0,0,0,0
Kisumu,house,K3143,7.8,1,0,1,0,0,0,0
Kisumu,house,K3144,11.2,0,0,0,0,0,0,0
Kisumu,house,K3145,8.6,0,0,0,0,0,0,0
Kisumu,house,K3146,9.6,0,0,0,0,0,0,0
Kisumu,house,K3147,11.0,0,0,0,0,0,0,0
Kisumu,house,K3148,7.8,0,0,0,0,0,0,0
Kisumu,house,K3149,11.2,0,0,0,0,0,0,0
Kisumu,house,K3150,11.9,0,0,0,0,0,0,0
Kisumu,house,K3151,11.7,2,1,10,4,4,0,0
Kisumu,house,K3152,9.7,1,0,1,3,3,0,0
Kisumu,house,K3153,11.5,1,0,1,0,0,0,0
Kisumu,house,K3154,9.9,0,0,0,0,0,0,0
Kisumu,house,K3155,8.2,4,0,6,13,13,0,0
Kisumu,house,K3156,11.6,0,0,0,0,0,0,0
Kisumu,house,K3157,9.2,0,0,0,0,0,0,0
Kisumu,house,K3158,6.9,2,2,10,6,6,0,0
Kisumu,house,K3159,8.0,1,0,1,0,0,0,0
Kisumu,house,K3160,7.3,0,0,0,0,0,0,0
Kisumu,house,K3161,7.6,0,0,0,0,0,0,0
Kisumu,house,K3162,7.3,0,0,0,0,0,0,0
Kisumu,house,K3163,9.1,0,0,0,0,0,0,0
Kisumu,house,K3164,10.3,0,0,0,0,0,0,0
Kisumu,house,K3165,11.4,0,0,0,0,0,0,0
Kisumu,house,K3166,9.5,0,0,0,0,0,0,0
Kisumu,house,K3167,9.0,1,3,10,2,2,0,0
Kisumu,house,K3168,11.7,0,0,0,0,0,0,0
Kisumu,house,K3169,7.9,0,0,0,0,0,0,0
Kisumu,house,K3170,11.5,0,0,0,0,0,0,0
Kisumu,house,K3171,9.6,0,1,10,2,2,0,0
Kisumu,house,K3172,7.4,0,0,0,0,0,0,0
Kisumu,house,K3173,8.2,0,0,0,0,0,0,0
Kisumu,house,K3174,11.4,1,1,10,4,4,0,0
Kisumu,house,K3175,10.4,1,1,10,0,0,0,0
Kisumu,house,K3176,11.0,0,0,0,0,0,0,0
Kisumu,house,K3177,8.1,0,0,0,0,0,0,0
Kisumu,house,K3178,10.1,0,0,0,0,0,0,0
Kisumu,house,K3179,10.4,5,1,10,9,9,0,0
Kisumu,house,K3180,11.7,3,0,6,3,3,0,0
Kisumu,house,K3181,8.3,2,3,10,2,2,0,0
Kisumu,house,K3182,8.1,2,0,3,0,0,0,0
Kisumu,house,K3183,9.6,2,1,10,0,0,0,0
Kisumu,house,K3184,9.4,0,0,0,0,0,0,0
Kisumu,house,K3185,11.0,1,0,1,0,0,0,0
Kisumu,house,K3186,10.2,0,0,0,0,0,0,0
Kisumu,house,K3187,9.4,0,0,0,0,0,0,0
Kisumu,house,K3188,8.1,0,0,0,0,0,0,0
Kisumu,house,K3189,10.4,0,0,0,0,0,0,0
Kisumu,house,K3190,10.8,0,0,0,0,0,0,0
Kisumu,house,K3191,8.6,2,0,2,3,3,0,0
Kisumu,house,K3192,10.0,0,0,0,0,0,0,0
Kisumu,house,K3193,9.9,0,0,0,0,0,0,0
Kisumu,house,K3194,11.1,4,0,10,0,0,0,0
Kisumu,house,K3195,7.2,0,0,0,0,0,0,0
Kisumu,house,K3196,9.4,2,0,2,0,0,0,0
Kisumu,house,K3197,9.3,0,0,0,0,0,0,0
Kisumu,house,K3198,7.3,0,0,0,0,0,0,0
Kisumu,house,K3199,9.6,2,3,10,21,21,0,0
Kisumu,house,K3200,7.3,0,0,0,0,0,0,0
Kisumu,house,K3201,8.9,0,0,0,0,0,0,0
Kisumu,house,K3202,7.6,0,0,0,0,0,0,0
Kisumu,house,K3203,10.6,1,2,10,0,0,0,0
Kisumu,house,K3204,7.4,0,0,0,0,0,0,0
Kisumu,house,K3205,8.0,0,0,0,0,0,0,0
Kisumu,house,K3206,11.9,0,0,0,0,0,0,0
Kisumu,house,K3207,7.1,0,0,0,0,0,0,0
Kisumu,house,K3208,10.3,1,3,10,18,18,0,0
Kisumu,house,K3209,6.9,0,0,0,0,0,0,0
Kisumu,house,K3210,11.9,0,0,0,0,0,0,0
Kisumu,house,K3211,10.9,0,0,0,0,0,0,0
Kisumu,house,K3212,7.0,0,0,0,0,0,0,0
Kisumu,house,K3213,7.2,0,0,0,0,0,0,0
Kisumu,house,K3214,11.8,1,1,10,13,13,0,0
Kisumu,house,K3215,11.6,1,0,1,0,0,0,0
Kisumu,house,K3216,10.3,0,0,0,0,0,0,0
Kisumu,house,K3217,7.8,2,1,10,0,0,0,0
Kisumu,house,K3218,9.4,0,0,0,0,0,0,0
Kisumu,house,K3219,7.6,0,0,0,0,0,0,0
Kisumu,house,K3220,7.3,0,0,0,0,0,0,0
Kisumu,house,K3221,7.9,4,0,7,18,18,0,0
Kisumu,house,K3222,11.1,0,0,0,0,0,0,0
Kisumu,house,K3223,8.1,0,0,0,0,0,0,0
Kisumu,house,K3224,10.8,3,1,10,0,0,0,0
Kisumu,house,K3225,11.8,1,0,2,0,0,0,0
Kisumu,house,K3226,10.9,1,0,2,5,5,0,0
Kisumu,house,K3227,11.3,0,0,0,0,0,0,0
Kisumu,house,K3228,9.2,2,0,2,0,0,0,0
Kisumu,house,K3229,7.8,1,0,1,7,7,0,0
Kisumu,house,K3230,7.7,1,0,1,0,0,0,0
Kisumu,house,K3231,8.1,0,0,0,0,0,0,0
Kisumu,house,K3232,7.1,1,2,10,4,4,0,0
Kisumu,house,K3233,7.2,0,0,0,0,0,0,0
Kisumu,house,K3234,10.3,0,0,0,0,0,0,0
Kisumu,house,K3235,8.4,0,0,0,0,0,0,0
Kisumu,house,K3236,11.8,0,0,0,0,0,0,0
Kisumu,house,K3237,7.5,0,0,0,0,0,0,0
Kisumu,house,K3238,9.1,0,0,0,0,0,0,0
Kisumu,house,K3239,9.8,0,0,0,0,0,0,0
Kisumu,house,K3240,9.6,0,0,0,0,0,0,0
Kisumu,house,K3241,10.7,0,0,0,0,0,0,0
Kisumu,house,K3242,9.7,0,0,0,0,0,0,0
Kisumu,house,K3243,11.0,0,0,0,0,0,0,0
Kisumu,house,K3244,11.1,0,0,0,0,0,0,0
Kisumu,house,K3245,7.1,1,0,1,0,0,0,0
Kisumu,house,K3246,9.6,2,0,3,0,0,0,0
Kisumu,house,K3247,11.4,1,0,2,0,0,0,0
Kisumu,house,K3248,8.5,0,0,0,0,0,0,0
Kisumu,house,K3249,10.4,1,2,10,4,4,0,0
Kisumu,house,K3250,7.5,0,0,0,0,0,0,0
Kisumu,house,K3251,9.4,0,0,0,0,0,0,0
Kisumu,house,K3252,11.7,0,0,0,0,0,0,0
Kisumu,house,K3253,8.0,0,0,0,0,0,0,0
Kisumu,house,K3254,7.3,0,0,0,0,0,0,0
Kisumu,house,K3255,7.7,0,0,0,0,0,0,0
Kisumu,house,K3256,9.7,0,0,0,0,0,0,0
Kisumu,house,K3257,8.8,2,0,2,0,0,0,0
Kisumu,house,K3258,6.8,0,0,0,0,0,0,0
Kisumu,house,K3259,9.9,0,0,0,0,0,0,0
Kisumu,house,K3260,9.9,0,0,0,0,0,0,0
Kisumu,house,K3261,11.6,0,0,0,0,0,0,0
Kisumu,house,K3262,9.5,0,0,0,0,0,0,0
Kisumu,house,K3263,7.0,0,0,0,0,0,0,0
Kisumu,house,K3264,8.1,1,0,1,3,3,0,0
Kisumu,house,K3265,9.2,0,0,0,0,0,0,0
Kisumu,house,K3266,6.9,1,0,1,0,0,0,0
Kisumu,house,K3267,10.6,0,0,0,0,0,0,0
Kisumu,house,K3268,9.1,1,0,1,6,6,0,0
Kisumu,house,K3269,7.3,0,0,0,0,0,0,0
Kisumu,house,K3270,11.8,0,1,10,0,0,0,0
Kisumu,house,K3271,7.8,0,0,0,0,0,0,0
Kisumu,house,K3272,11.0,0,0,0,0,0,0,0
Kisumu,house,K3273,9.4,0,0,0,0,0,0,0
Kisumu,house,K3274,7.6,1,1,10,3,3,0,0
Kisumu,house,K3275,11.5,0,0,0,0,0,0,0
Kisumu,house,K3276,7.9,1,2,10,8,8,0,0
Kisumu,house,K3277,7.5,0,0,0,0,0,0,0
Kisumu,house,K3278,6.9,0,0,0,0,0,0,0
Kisumu,house,K3279,8.5,0,0,0,0,0,0,0
Kisumu,house,K3280,10.7,0,0,0,0,0,0,0
Kisumu,house,K3281,9.5,1,1,10,0,0,0,0
Kisumu,house,K3282,11.0,0,0,0,0,0,0,0
Kisumu,house,K3283,11.1,0,0,0,0,0,0,0
Kisumu,house,K3284,11.0,1,0,1,0,0,0,0
Kisumu,house,K3285,7.1,1,3,10,7,7,0,0
Kisumu,house,K3286,10.2,0,0,0,0,0,0,0
