city,type,code,hours,Container_s,Container_ml,liters,n_vectors,susc,exp,inf,y_rand,x_rand,y_cent,x_cent,y_scat,x_scat
Ukunda,house,U2170,7.5,0,0,0,0,0,0,0,1.2383986586377307,1.973391795075244,2.568156085640595,3.1551860904968487,1.110884096587459,2.8707276583754964
Ukunda,house,U2171,11.2,1,0,4,0,0,0,0,3.34771526306982,2.8203258597976677,2.7196056376540163,2.013016555025782,2.8791358087669483,2.507662676572598
Ukunda,house,U2172,10.3,2,1,10,15,15,0,0,3.448263732870931,2.632657177944774,3.8861333633129678,1.7128302114289367,1.718037889856241,3.740916800177317
Ukunda,house,U2173,9.2,0,2,10,0,0,0,0,1.5219915553711143,2.410330898022564,1.9506667334062484,3.057741432214718,2.462849563430233,2.744849327541271
Ukunda,house,U2174,6.5,2,0,3,9,9,0,0,2.6000126770526806,3.004761739386332,3.4548672958338926,1.8780122538286432,2.3136894292377366,2.9473701252742313
Ukunda,house,U2175,10.4,2,4,10,0,0,0,0,2.745837675049231,1.8220084750783447,1.3719349036845434,3.2460465680162622,2.7113581389142354,2.2373742555285476
Ukunda,house,U2176,6.7,1,4,10,6,6,0,0,1.7495280019102206,1.1734814846710635,2.212297426590851,3.2780345494002328,2.7196056376540163,2.013016555025782
Ukunda,house,U2177,11.1,1,1,10,0,0,0,0,1.600598223524582,2.7085581948629187,2.78544166803457,1.7063033197048607,3.8861333633129678,1.7128302114289367
Ukunda,house,U2178,11.2,1,0,2,0,0,0,0,3.2957676009210535,1.5293665003992771,1.1604974598185254,2.1576229282426183,1.9506667334062484,3.057741432214718
Ukunda,house,U2179,8.5,0,1,10,11,11,0,0,2.8791358087669483,2.507662676572598,3.3786833598086727,1.934249445459737,3.4548672958338926,1.8780122538286432
Ukunda,house,U2180,6.8,0,0,0,0,0,0,0,1.718037889856241,3.740916800177317,1.7309505572746633,2.80828473398972,1.3719349036845434,3.2460465680162622
Ukunda,house,U2181,7.4,0,2,10,0,0,0,0,2.3136894292377366,2.9473701252742313,1.0167485423788114,2.412196282578256,1.884209759610155,2.190063438620732
Ukunda,house,U2182,6.5,0,0,0,0,0,0,0,2.7113581389142354,2.2373742555285476,1.5160077833776722,1.5111640321988016,2.212297426590851,3.2780345494002328
Ukunda,house,U2183,8.8,0,0,0,0,0,0,0,2.7196056376540163,2.013016555025782,1.7979181676258174,3.99056501630734,2.78544166803457,1.7063033197048607
Ukunda,house,U2184,8.1,0,3,10,0,0,0,0,3.8861333633129678,1.7128302114289367,1.7607339294060966,2.7876619506444107,1.1604974598185254,2.1576229282426183
Ukunda,house,U2185,9.7,0,2,10,0,0,0,0,1.9506667334062484,3.057741432214718,2.710917504066538,3.4808564166067093,3.3786833598086727,1.934249445459737
Ukunda,house,U2186,10.2,0,0,0,0,0,0,0,3.4548672958338926,1.8780122538286432,3.3743024650160707,2.1756543326982976,1.7309505572746633,2.80828473398972
Ukunda,house,U2187,11.7,0,0,0,0,0,0,0,1.3719349036845434,3.2460465680162622,1.4423679058628267,2.9497064514765365,1.0167485423788114,2.412196282578256
Ukunda,house,U2188,9.6,0,0,0,0,0,0,0,1.884209759610155,2.190063438620732,2.6529849432765102,3.2766252890732885,1.7979181676258174,3.99056501630734
Ukunda,house,U2189,9.5,0,2,10,0,0,0,0,2.212297426590851,3.2780345494002328,1.6898595932198535,1.4518862740432592,1.7607339294060966,2.7876619506444107
Ukunda,house,U2190,10.6,2,1,10,32,32,0,0,2.78544166803457,1.7063033197048607,2.5649506851839035,1.2860599587844594,3.3743024650160707,2.1756543326982976
Ukunda,house,U2191,8.5,0,0,0,0,0,0,0,3.0187137771193226,1.3453245067694994,2.0364827500076212,2.8472323560136985,1.4423679058628267,2.9497064514765365
Ukunda,house,U2192,11.2,2,2,10,2,2,0,0,1.1604974598185254,2.1576229282426183,1.8246168747522995,1.7383239148296064,2.3124533008024857,1.8208083858735122
Ukunda,house,U2193,8.6,0,3,10,72,72,0,0,1.0167485423788114,2.412196282578256,2.3613941758096595,2.9432776278836856,3.3015272049837097,1.786152818007037
Ukunda,house,U2194,7.9,0,1,10,0,0,0,0,1.5160077833776722,1.5111640321988016,1.2753199653776937,2.97340877144165,1.6898595932198535,1.4518862740432592
Ukunda,house,U2195,6.8,0,0,0,0,0,0,0,2.710917504066538,3.4808564166067093,1.3974943513655693,3.2770290652536613,2.5649506851839035,1.2860599587844594
Ukunda,house,U2196,11.5,0,0,0,0,0,0,0,3.3743024650160707,2.1756543326982976,1.5809956336376105,1.553055435857387,2.0364827500076212,2.8472323560136985
Ukunda,house,U2197,10.7,1,5,10,0,0,0,0,2.197530155729641,2.1805280278705466,1.9168585962223215,3.233600579539247,1.8246168747522995,1.7383239148296064
Ukunda,house,U2198,11.5,1,6,10,10,10,0,0,1.4423679058628267,2.9497064514765365,3.5635346933777754,1.53549515020693,2.3613941758096595,2.9432776278836856
Ukunda,house,U2199,8.2,1,0,3,0,0,0,0,2.6529849432765102,3.2766252890732885,1.6577608184605859,1.6306091415004609,1.3974943513655693,3.2770290652536613
Ukunda,house,U2200,9.7,0,1,10,11,11,0,0,1.6898595932198535,1.4518862740432592,3.2956251704067827,1.753371076038465,1.5809956336376105,1.553055435857387
Ukunda,house,U2201,6.7,1,2,10,0,0,0,0,2.5649506851839035,1.2860599587844594,1.5149974021051553,1.8705747206061798,1.9168585962223215,3.233600579539247
Ukunda,house,U2202,11.4,0,0,0,0,0,0,0,2.0364827500076212,2.8472323560136985,2.55697707852536,2.0031345557470774,3.5635346933777754,1.53549515020693
Ukunda,house,U2203,11.2,2,1,10,0,0,0,0,1.8246168747522995,1.7383239148296064,2.6845452552411095,1.991706143616126,3.2956251704067827,1.753371076038465
Ukunda,house,U2204,9.4,2,0,3,0,0,0,0,2.3613941758096595,2.9432776278836856,3.6076915088083865,1.733232121183455,1.5149974021051553,1.8705747206061798
Ukunda,house,U2205,8.8,0,1,10,0,0,0,0,1.2753199653776937,2.97340877144165,1.519921420025542,1.638507953559994,2.55697707852536,2.0031345557470774
Ukunda,house,U2206,8.4,1,3,10,0,0,0,0,1.3974943513655693,3.2770290652536613,3.398587011405484,2.0936446733170397,2.6845452552411095,1.991706143616126
Ukunda,house,U2207,9.5,3,0,4,0,0,0,0,1.5809956336376105,1.553055435857387,2.1318577114361488,3.3218198761944184,3.6076915088083865,1.733232121183455
Ukunda,house,U2208,7.6,0,0,0,0,0,0,0,1.6577608184605859,1.6306091415004609,3.025626728587928,2.009183841061351,1.8694801139851631,2.3766747491295477
Ukunda,house,U2209,9.2,0,0,0,0,0,0,0,3.2956251704067827,1.753371076038465,2.6950856225857263,1.6391532967849518,2.1318577114361488,3.3218198761944184
Ukunda,house,U2210,8.9,0,0,0,0,0,0,0,2.6845452552411095,1.991706143616126,2.4752841325932744,1.7239417765374336,3.025626728587928,2.009183841061351
Ukunda,house,U2211,8.2,3,3,10,0,0,0,0,3.6076915088083865,1.733232121183455,3.0308499520694845,2.5091041755386905,2.6950856225857263,1.6391532967849518
Ukunda,house,U2212,9.6,0,0,0,0,0,0,0,1.519921420025542,1.638507953559994,2.11373257817909,3.1665237359381218,2.4232309107550503,2.1362093671080324
Ukunda,house,U2213,10.7,0,5,10,0,0,0,0,1.515860776178772,1.6289712396053273,3.0816799531807733,1.8887391943503151,2.4752841325932744,1.7239417765374336
Ukunda,house,U2214,6.7,0,0,0,0,0,0,0,3.025626728587928,2.009183841061351,3.463832992081838,1.8341567072029072,3.0308499520694845,2.5091041755386905
Ukunda,house,U2215,8.7,0,1,10,0,0,0,0,2.6950856225857263,1.6391532967849518,1.2970558919992925,1.1105704831002572,2.11373257817909,3.1665237359381218
Ukunda,house,U2216,11.7,0,0,0,0,0,0,0,2.4232309107550503,2.1362093671080324,2.6179948110000493,1.3426789406044282,3.0816799531807733,1.8887391943503151
Ukunda,house,U2217,11.0,0,0,0,0,0,0,0,2.4752841325932744,1.7239417765374336,1.6833710911473498,2.991001580201634,3.463832992081838,1.8341567072029072
Ukunda,house,U2218,11.8,1,3,10,0,0,0,0,3.0308499520694845,2.5091041755386905,1.7534514124241622,3.2467795059674467,1.2970558919992925,1.1105704831002572
Ukunda,house,U2219,7.7,0,1,10,0,0,0,0,2.11373257817909,3.1665237359381218,1.470551527213822,2.350151547917728,2.6179948110000493,1.3426789406044282
Ukunda,house,U2220,9.4,0,0,0,0,0,0,0,3.0816799531807733,1.8887391943503151,3.064544863073675,2.075874880433398,1.6833710911473498,2.991001580201634
Ukunda,house,U2221,10.1,1,1,10,0,0,0,0,3.463832992081838,1.8341567072029072,1.3154472157176795,1.3555378730485468,1.7534514124241622,3.2467795059674467
Ukunda,house,U2222,8.8,0,0,0,0,0,0,0,1.2970558919992925,1.1105704831002572,2.9119245415295376,2.965022130680387,1.470551527213822,2.350151547917728
Ukunda,house,U2223,12.0,0,0,0,0,0,0,0,2.6179948110000493,1.3426789406044282,2.3362485945297653,2.536576588334799,1.928250447974099,2.103534116580871
Ukunda,house,U2224,8.9,0,2,10,0,0,0,0,1.6833710911473498,2.991001580201634,1.4312216099586856,1.3903026528056028,2.3875731854519295,1.3244886657262804
Ukunda,house,U2225,11.0,0,0,0,0,0,0,0,1.7534514124241622,3.2467795059674467,1.5644959077846412,1.6381684390326832,1.3154472157176795,1.3555378730485468
Ukunda,house,U2226,10.2,0,0,0,0,0,0,0,1.470551527213822,2.350151547917728,2.349990841478093,1.1966681292641153,2.349990841478093,1.1966681292641153
Ukunda,house,U2227,11.1,0,3,10,0,0,0,0,1.928250447974099,2.103534116580871,1.4344406332799327,2.4123235849983167,1.4344406332799327,2.4123235849983167
Ukunda,house,U2228,6.6,2,1,10,0,0,0,0,3.232448632182275,2.0930998577117412,2.949968779347397,1.6545431860252846,1.946505996212481,1.926798924199503
Ukunda,house,U2229,7.6,0,1,10,0,0,0,0,2.3875731854519295,1.3244886657262804,2.1935979703999986,3.0713564745090784,2.949968779347397,1.6545431860252846
Ukunda,house,U2230,8.6,0,0,0,0,0,0,0,3.064544863073675,2.075874880433398,3.4562822281110797,3.037448579244472,2.1935979703999986,3.0713564745090784
Ukunda,house,U2231,11.6,1,0,1,0,0,0,0,1.3154472157176795,1.3555378730485468,2.667805906577289,3.516454066272427,3.4562822281110797,3.037448579244472
Ukunda,house,U2232,7.1,1,2,10,6,6,0,0,2.9119245415295376,2.965022130680387,1.1878003922308955,2.940561336604861,1.1878003922308955,2.940561336604861
Ukunda,house,U2233,10.8,1,1,10,10,10,0,0,2.3362485945297653,2.536576588334799,1.2308609656845018,2.710810261872825,1.2308609656845018,2.710810261872825
Ukunda,house,U2234,7.9,1,1,10,0,0,0,0,1.4312216099586856,1.3903026528056028,3.253441199238215,2.5266344564688588,3.253441199238215,2.5266344564688588
Ukunda,house,U2235,6.8,0,3,10,25,25,0,0,2.349990841478093,1.1966681292641153,2.045636007292187,2.863082038782846,2.045636007292187,2.863082038782846
Ukunda,house,U2236,12.0,0,1,10,0,0,0,0,1.4344406332799327,2.4123235849983167,3.3740573949045847,2.6141624258829905,3.3740573949045847,2.6141624258829905
Ukunda,house,U2237,11.3,0,2,10,0,0,0,0,2.949968779347397,1.6545431860252846,1.640856056686715,2.539304246918776,1.640856056686715,2.539304246918776
Ukunda,house,U2238,9.4,1,1,10,0,0,0,0,3.4562822281110797,3.037448579244472,3.091929650473921,1.7695471761363646,3.091929650473921,1.7695471761363646
Ukunda,house,U2239,7.4,0,0,0,0,0,0,0,1.1878003922308955,2.940561336604861,1.2100287501002074,1.5716886766172269,1.2100287501002074,1.5716886766172269
Ukunda,house,U2240,9.4,1,0,2,0,0,0,0,1.2308609656845018,2.710810261872825,1.4331822046664688,2.5443778601653335,1.4331822046664688,2.5443778601653335
Ukunda,house,U2241,11.6,0,1,10,0,0,0,0,3.253441199238215,2.5266344564688588,1.4527114192535404,2.3683664856909212,1.8478065577011595,2.439857345638866
Ukunda,house,U2242,8.4,0,0,0,0,0,0,0,3.3740573949045847,2.6141624258829905,2.5115191473596052,2.408280714342349,1.4527114192535404,2.3683664856909212
Ukunda,house,U2243,8.1,0,0,0,0,0,0,0,2.0432553229348036,2.2123948868352024,2.0139565053521773,1.5066664892194526,2.5115191473596052,2.408280714342349
Ukunda,house,U2244,11.7,0,0,0,0,0,0,0,1.640856056686715,2.539304246918776,1.5037838966743133,1.5151520363153523,2.4272558771001096,2.484854245928948
Ukunda,house,U2245,10.7,0,1,10,0,0,0,0,3.091929650473921,1.7695471761363646,1.8068870623291446,2.750995205768633,2.0139565053521773,1.5066664892194526
Ukunda,house,U2246,10.2,2,2,10,0,0,0,0,1.2100287501002074,1.5716886766172269,2.456547047532,3.0902425480751172,1.5037838966743133,1.5151520363153523
Ukunda,house,U2247,8.4,0,1,10,0,0,0,0,1.9374727409628327,2.0669938149648184,1.5015290187043677,3.016667950663152,1.8068870623291446,2.750995205768633
Ukunda,house,U2248,7.6,0,0,0,0,0,0,0,1.4527114192535404,2.3683664856909212,2.975639297340615,1.6330458037312228,1.5015290187043677,3.016667950663152
Ukunda,house,U2249,7.7,0,1,10,10,10,0,0,2.5115191473596052,2.408280714342349,1.8751222362933773,2.012117186737054,2.975639297340615,1.6330458037312228
Ukunda,house,U2250,8.7,1,1,10,0,0,0,0,2.4272558771001096,2.484854245928948,3.184343200334799,2.926939083174527,1.8751222362933773,2.012117186737054
Ukunda,house,U2251,7.8,0,0,0,0,0,0,0,2.0139565053521773,1.5066664892194526,1.576825255839492,1.5757876567331806,3.184343200334799,2.926939083174527
Ukunda,house,U2252,7.8,1,1,10,12,12,0,0,1.5037838966743133,1.5151520363153523,1.2486385406886236,2.2214108996247828,1.576825255839492,1.5757876567331806
Ukunda,house,U2253,9.0,1,1,10,0,0,0,0,2.1487754251125493,2.461619099326403,2.5293330134769376,0.9838879508492521,1.2486385406886236,2.2214108996247828
Ukunda,house,U2254,6.9,2,2,10,7,7,0,0,1.5015290187043677,3.016667950663152,1.745137191937139,1.8490331694997297,2.5293330134769376,0.9838879508492521
Ukunda,house,U2255,9.2,0,0,0,0,0,0,0,2.975639297340615,1.6330458037312228,1.4620524848511611,2.1583180895820675,1.745137191937139,1.8490331694997297
Ukunda,house,U2256,9.4,1,1,10,0,0,0,0,1.8751222362933773,2.012117186737054,1.3442206434404769,1.4947422177469796,1.4620524848511611,2.1583180895820675
Ukunda,house,U2257,12.0,0,1,10,0,0,0,0,3.184343200334799,2.926939083174527,2.3142188594328412,2.9925764223979665,2.3142188594328412,2.9925764223979665
Ukunda,house,U2258,6.5,0,1,10,0,0,0,0,1.576825255839492,1.5757876567331806,2.534200295412597,2.909197747218164,2.534200295412597,2.909197747218164
Ukunda,house,U2259,7.6,1,0,1,0,0,0,0,2.846960118069204,2.9282267513688627,1.3984051978924124,1.9158438592898757,1.477985581970012,2.3474943747591173
Ukunda,house,U2260,9.9,0,0,0,0,0,0,0,2.5293330134769376,0.9838879508492521,1.477985581970012,2.3474943747591173,1.2405298863863985,1.19819743345748
Ukunda,house,U2261,10.2,2,2,10,3,3,0,0,2.3142188594328412,2.9925764223979665,1.2405298863863985,1.19819743345748,1.6126426514798575,2.2943017243035975
Ukunda,house,U2262,9.7,1,0,1,0,0,0,0,2.534200295412597,2.909197747218164,1.6126426514798575,2.2943017243035975,2.7875728774076127,1.461749615620232
Ukunda,house,U2263,8.2,0,0,0,0,0,0,0,1.3984051978924124,1.9158438592898757,2.7875728774076127,1.461749615620232,3.2696638898063464,2.176982366119132
Ukunda,house,U2264,7.8,0,1,10,0,0,0,0,1.2405298863863985,1.19819743345748,2.3552692575829304,1.7127695248663133,1.9532382010074083,2.1850603260729637
Ukunda,house,U2265,10.5,0,0,0,0,0,0,0,1.6126426514798575,2.2943017243035975,2.6617102610126424,3.2075036039751903,1.781641228070201,2.244453669358611
Ukunda,house,U2266,6.8,1,2,10,0,0,0,0,2.7875728774076127,1.461749615620232,2.1978287338683136,2.9636961292017574,2.8986496373544175,2.6825173748653817
Ukunda,house,U2267,6.5,0,3,10,0,0,0,0,3.2696638898063464,2.176982366119132,1.9875060768324246,1.6444242657028083,2.3552692575829304,1.7127695248663133
Ukunda,house,U2268,11.9,0,0,0,0,0,0,0,1.9532382010074083,2.1850603260729637,3.4567750794282888,1.694918285810532,2.604608442512521,2.3202545145586573
Ukunda,house,U2269,9.7,0,6,10,16,16,0,0,1.781641228070201,2.244453669358611,2.257331848071437,3.2162458740496236,2.1978287338683136,2.9636961292017574
Ukunda,house,U2270,9.8,1,2,10,0,0,0,0,2.8986496373544175,2.6825173748653817,1.3382187384396231,2.2246900174655364,2.695165384690471,2.2008690573852174
Ukunda,house,U2271,11.6,1,1,10,0,0,0,0,2.3306326064440093,2.373479317050048,2.6333082749908496,1.5248627074464924,3.4567750794282888,1.694918285810532
Ukunda,house,U2272,7.6,0,1,10,0,0,0,0,2.604608442512521,2.3202545145586573,2.2718124675269555,1.629298842739519,2.257331848071437,3.2162458740496236
Ukunda,house,U2273,11.4,1,1,10,0,0,0,0,2.6617102610126424,3.2075036039751903,2.179040429726788,3.126149457578255,1.3382187384396231,2.2246900174655364
Ukunda,house,U2274,10.7,0,2,10,0,0,0,0,2.1978287338683136,2.9636961292017574,2.227071961831762,3.540098737133313,2.6333082749908496,1.5248627074464924
Ukunda,house,U2275,7.9,0,1,10,0,0,0,0,2.695165384690471,2.2008690573852174,1.2553531803756994,1.6976856051016624,2.2718124675269555,1.629298842739519
Ukunda,house,U2276,11.4,1,0,2,0,0,0,0,3.4567750794282888,1.694918285810532,3.0950278902957127,1.3501815764841076,2.179040429726788,3.126149457578255
Ukunda,house,U2277,7.9,1,3,10,16,16,0,0,2.257331848071437,3.2162458740496236,2.8432452894211515,1.133443156479806,2.227071961831762,3.540098737133313
Ukunda,house,U2278,9.2,2,0,6,0,0,0,0,2.6333082749908496,1.5248627074464924,1.7391680112778292,2.1311387177993586,1.2553531803756994,1.6976856051016624
Ukunda,house,U2279,6.4,1,1,10,0,0,0,0,2.2718124675269555,1.629298842739519,1.5800105141233547,2.8345809712070587,3.0950278902957127,1.3501815764841076
Ukunda,house,U2280,6.5,0,1,10,0,0,0,0,2.179040429726788,3.126149457578255,1.5936577116429687,3.2453527638616144,2.8432452894211515,1.133443156479806
Ukunda,house,U2281,6.6,0,0,0,0,0,0,0,2.227071961831762,3.540098737133313,2.8414491757652507,1.7413189262229,1.7391680112778292,2.1311387177993586
Ukunda,house,U2282,11.5,0,1,10,0,0,0,0,1.2553531803756994,1.6976856051016624,1.3735042485766176,3.135232313137295,2.9206641289381055,1.8898071843046722
Ukunda,house,U2283,7.3,2,5,10,0,0,0,0,3.0950278902957127,1.3501815764841076,1.5546503097225686,2.664544900061578,1.5800105141233547,2.8345809712070587
Ukunda,house,U2284,9.2,0,0,0,0,0,0,0,2.8432452894211515,1.133443156479806,1.5697230745508484,2.984323793195926,1.5936577116429687,3.2453527638616144
Ukunda,house,U2285,8.4,0,0,0,0,0,0,0,1.7391680112778292,2.1311387177993586,3.3381579959030163,1.7830890747370354,2.8414491757652507,1.7413189262229
Ukunda,house,U2286,7.4,0,2,10,0,0,0,0,1.5936577116429687,3.2453527638616144,1.819605184627572,1.2578287490903133,1.3735042485766176,3.135232313137295
Ukunda,house,U2287,7.0,0,0,0,0,0,0,0,2.8414491757652507,1.7413189262229,1.640543539445169,2.3300348527696735,1.5546503097225686,2.664544900061578
Ukunda,house,U2288,11.5,0,0,0,0,0,0,0,1.3735042485766176,3.135232313137295,1.3247173932963126,2.167956247006829,1.5697230745508484,2.984323793195926
Ukunda,house,U2289,7.6,0,1,10,0,0,0,0,1.5697230745508484,2.984323793195926,2.3120716379049817,1.2140043926349735,3.3381579959030163,1.7830890747370354
Ukunda,house,U2290,6.5,0,1,10,14,14,0,0,3.3381579959030163,1.7830890747370354,1.7923084366952986,1.7601181432889048,1.819605184627572,1.2578287490903133
Ukunda,house,U2291,10.1,0,0,0,0,0,0,0,1.819605184627572,1.2578287490903133,1.361349904702338,2.866893168950153,1.640543539445169,2.3300348527696735
Ukunda,house,U2292,8.5,0,0,0,0,0,0,0,1.640543539445169,2.3300348527696735,2.104326401014305,1.9042362628582676,1.3247173932963126,2.167956247006829
Ukunda,house,U2293,10.6,2,2,10,0,0,0,0,1.3247173932963126,2.167956247006829,2.6487991794147945,2.592375710972604,2.3120716379049817,1.2140043926349735
Ukunda,house,U2294,9.0,3,1,10,8,8,0,0,1.7923084366952986,1.7601181432889048,2.898690244762914,2.3151339193897766,1.7923084366952986,1.7601181432889048
Ukunda,house,U2295,8.0,0,0,0,0,0,0,0,1.361349904702338,2.866893168950153,2.3337417484230087,2.973712036583541,1.361349904702338,2.866893168950153
Ukunda,house,U2296,10.1,0,0,0,0,0,0,0,2.104326401014305,1.9042362628582676,1.3061926093575582,3.5471074007743306,2.104326401014305,1.9042362628582676
Ukunda,house,U2297,9.7,0,0,0,0,0,0,0,2.199071189991149,2.476717231868574,1.0864458464042206,1.2509499401455535,2.6487991794147945,2.592375710972604
Ukunda,house,U2298,9.1,0,1,10,0,0,0,0,2.6487991794147945,2.592375710972604,2.853400454806344,1.3888572468279203,2.898690244762914,2.3151339193897766
Ukunda,house,U2299,9.8,0,0,0,0,0,0,0,2.898690244762914,2.3151339193897766,1.5299029610719297,2.9262492437667915,1.7914299138161711,2.314325272554698
Ukunda,house,U2300,7.1,1,1,10,0,0,0,0,1.7914299138161711,2.314325272554698,1.735414466025589,1.6210437400856303,2.3337417484230087,2.973712036583541
Ukunda,house,U2301,11.4,0,3,10,3,3,0,0,2.3337417484230087,2.973712036583541,1.4099878969385,1.8652116063136768,1.0864458464042206,1.2509499401455535
Ukunda,house,U2302,7.0,0,0,0,0,0,0,0,1.3061926093575582,3.5471074007743306,2.959850822319157,3.0542136957736106,2.853400454806344,1.3888572468279203
Ukunda,house,U2303,9.4,0,0,0,0,0,0,0,1.0864458464042206,1.2509499401455535,1.1765292511292536,1.654856104413306,1.5299029610719297,2.9262492437667915
Ukunda,house,U2304,9.9,0,0,0,0,0,0,0,2.853400454806344,1.3888572468279203,1.2092423958197878,2.2037381410766206,1.4099878969385,1.8652116063136768
Ukunda,house,U2305,9.9,2,0,2,0,0,0,0,1.5299029610719297,2.9262492437667915,1.7923201608889103,1.9767974225715996,1.2092423958197878,2.2037381410766206
Ukunda,house,U2306,10.8,1,1,10,0,0,0,0,1.735414466025589,1.6210437400856303,1.895636111971653,1.2694154839561391,1.7923201608889103,1.9767974225715996
Ukunda,house,U2307,11.7,1,9,10,0,0,0,0,2.5061206570339696,1.4519392098866188,2.496029685383193,1.4598125322133193,2.4613801705672342,1.4464564414180776
Ukunda,house,U2308,10.3,0,3,10,0,0,0,0,1.4099878969385,1.8652116063136768,1.3310922148367954,2.307342787322565,3.4291706701658398,1.5625909371355928
Ukunda,house,U2309,8.2,0,0,0,0,0,0,0,2.959850822319157,3.0542136957736106,3.105778151622538,1.6281733051988947,1.3310922148367954,2.307342787322565
Ukunda,house,U2310,7.8,0,0,0,0,0,0,0,1.1765292511292536,1.654856104413306,3.4594460102988953,2.5049230513893557,3.105778151622538,1.6281733051988947
Ukunda,house,U2311,11.3,1,1,10,0,0,0,0,1.2092423958197878,2.2037381410766206,1.3247224856469602,1.9632822859347219,3.4594460102988953,2.5049230513893557
Ukunda,house,U2312,10.9,2,2,10,0,0,0,0,1.7923201608889103,1.9767974225715996,2.651286098897596,1.6751252042111906,1.3247224856469602,1.9632822859347219
Ukunda,house,U2313,10.7,0,2,10,0,0,0,0,3.4291706701658398,1.5625909371355928,2.7096650844022614,1.8819099019306849,2.1815836891585687,2.5179654745026596
Ukunda,house,U2314,8.4,0,0,0,0,0,0,0,1.3310922148367954,2.307342787322565,2.327169544951779,1.504755299276108,2.651286098897596,1.6751252042111906
Ukunda,house,U2315,11.1,0,0,0,0,0,0,0,3.105778151622538,1.6281733051988947,1.6118110362483815,3.4722833243016447,2.5018539785300797,2.534086203701338
Ukunda,house,U2316,6.6,0,0,0,0,0,0,0,3.4594460102988953,2.5049230513893557,1.618520479993147,2.662089481234139,2.4258882129691344,2.1494175624401413
Ukunda,house,U2317,7.5,2,1,10,0,0,0,0,1.3247224856469602,1.9632822859347219,3.2098154724004835,2.102193120793561,2.7096650844022614,1.8819099019306849
Ukunda,house,U2318,7.4,0,0,0,0,0,0,0,2.1815836891585687,2.5179654745026596,1.1870056728927811,2.482429581875846,2.327169544951779,1.504755299276108
Ukunda,house,U2319,9.4,0,0,0,0,0,0,0,2.651286098897596,1.6751252042111906,2.753067593343437,1.5434675589409301,1.6118110362483815,3.4722833243016447
Ukunda,house,U2320,12.0,1,0,1,0,0,0,0,2.3177922980587278,2.414396459305129,1.6375712112433092,2.7835408153709804,1.618520479993147,2.662089481234139
Ukunda,house,U2321,10.3,2,0,2,0,0,0,0,2.5018539785300797,2.534086203701338,1.4626173648326242,1.8011279799154623,3.2098154724004835,2.102193120793561
Ukunda,house,U2322,8.0,0,3,10,0,0,0,0,2.4258882129691344,2.1494175624401413,1.0715431701071145,0.9943880450845906,2.6019446249267744,2.520643986820615
Ukunda,house,U2323,7.4,0,1,10,0,0,0,0,2.7096650844022614,1.8819099019306849,1.5984328929371263,2.4627184714810926,1.1870056728927811,2.482429581875846
Ukunda,house,U2324,6.6,1,2,10,0,0,0,0,2.327169544951779,1.504755299276108,1.8509946872826417,2.0374503600128895,2.5870277177026453,2.015262358905401
Ukunda,house,U2325,11.8,1,0,2,0,0,0,0,1.6118110362483815,3.4722833243016447,3.3979416929500696,1.501022147633523,2.753067593343437,1.5434675589409301
Ukunda,house,U2326,8.7,0,2,10,0,0,0,0,1.618520479993147,2.662089481234139,2.9022453963563533,1.9402803433727367,1.6375712112433092,2.7835408153709804
Ukunda,house,U2327,6.9,0,0,0,0,0,0,0,3.2098154724004835,2.102193120793561,2.9782910587937192,2.4434921210906393,2.3254265074393836,1.8386547317479325
Ukunda,house,U2328,11.6,0,0,0,0,0,0,0,2.6019446249267744,2.520643986820615,1.5635020577465564,2.4125046461604707,1.0715431701071145,0.9943880450845906
Ukunda,house,U2329,8.7,0,1,10,0,0,0,0,1.1870056728927811,2.482429581875846,2.1882333620259944,1.9522211478073872,1.5984328929371263,2.4627184714810926
Ukunda,house,U2330,9.2,0,3,10,4,4,0,0,2.5870277177026453,2.015262358905401,1.7392925752406956,3.268052355734992,1.8509946872826417,2.0374503600128895
Ukunda,house,U2331,7.2,4,1,10,0,0,0,0,2.753067593343437,1.5434675589409301,2.484377434021703,2.8522256806928565,3.3979416929500696,1.501022147633523
Ukunda,house,U2332,11.9,0,0,0,0,0,0,0,1.6375712112433092,2.7835408153709804,3.414604249823508,2.3728750598789095,2.9022453963563533,1.9402803433727367
Ukunda,house,U2333,11.5,1,9,10,13,13,0,0,2.453348810249414,2.64440871848896,3.0039680991086035,3.1399855417568294,2.9782910587937192,2.4434921210906393
Ukunda,house,U2334,9.1,0,1,10,0,0,0,0,2.3254265074393836,1.8386547317479325,2.531123121019173,3.117912251113815,1.5635020577465564,2.4125046461604707
Ukunda,house,U2335,8.1,0,0,0,0,0,0,0,2.9022453963563533,1.9402803433727367,1.0689365943225955,3.6684239392397604,2.1882333620259944,1.9522211478073872
Ukunda,house,U2336,11.4,0,0,0,0,0,0,0,1.5635020577465564,2.4125046461604707,1.5664862717460666,2.116795320575119,1.7392925752406956,3.268052355734992
Ukunda,house,U2337,9.3,0,1,10,0,0,0,0,2.1882333620259944,1.9522211478073872,3.013966059774718,1.5962905836138075,3.414604249823508,2.3728750598789095
Ukunda,house,U2338,10.9,1,0,1,16,16,0,0,1.7392925752406956,3.268052355734992,2.1972310305820577,1.9114044546067026,3.0039680991086035,3.1399855417568294
